12:00,12:10,177.8283236650826,179.78949766477135,242.1119852641658,193.53881223548947,170.92913662961493,205.51738628212578,219.46623282188517,188.10001353526,170.7631363061721,205.18071111703705
12:10,12:20,217.577558644234,206.25989841778792,203.7952569719238,204.71140887147473,200.33598400493912,178.46008756277564,206.9434317143843,186.7621066583633,187.50470745029136,146.2602567670496
12:20,12:30,191.73355196532071,177.77779561416486,212.00505618236872,197.69889175750723,199.30858151607296,205.64995778649714,203.69088696095153,199.04151934668042,178.38401743550668,180.13007045584328
12:30,12:40,229.5713212298467,179.852440478065,185.20121594270995,201.73038125124378,231.93302273312688,213.93324517896056,185.3728046285304,220.23931307503696,158.54816546326117,194.05605051732843
12:40,12:50,150.22170725178503,222.53601191904926,211.88738741411035,225.33495872835482,231.051560899898,205.66848673395376,180.25748738177194,217.47749550401159,183.09620915796637,202.89842830764778
12:50,13:00,196.61340805186185,204.37254160310113,204.3956864575647,218.70675010556107,170.85697250569436,202.862806414923,166.84685405414706,199.32736997294876,208.7903422220931,242.9978452342472
13:00,13:10,182.3134306999325,180.27070160272862,197.69881828027079,182.30918107329603,213.8501892857104,197.7311429033413,192.8901305057244,221.98631853202204,205.54785384564474,212.8376947508012
13:10,13:20,190.28768885387584,191.2319495578819,205.69084067834336,191.84895815526082,201.12422118125534,211.3397964345667,205.6117753510771,208.39170774046823,229.91137739513488,203.26446890450612
13:20,13:30,197.94892501267694,210.66975298277606,217.77826759491415,199.87242510395788,189.26065409888213,229.73649264948858,204.89151721294962,213.0495952129145,234.38910642956415,193.39213127650316
13:30,13:40,193.30402712955103,207.50967043906596,206.58738431055934,206.39771223227314,207.55265685307182,186.07181578324503,225.65834651419382,198.87798854370274,214.375392161403,192.61329889395867
13:40,13:50,186.44901218140132,182.58062252789676,211.8210420152217,217.48115119239569,207.42133255296343,202.6582958915147,165.9346232601987,188.8005491798314,177.8325878961613,227.98478253077639
13:50,14:00,192.44070385116208,205.77389310921504,220.3878299294903,224.79335130877143,178.81557705600613,191.22991732925368,197.96987805093104,238.23351360184344,189.55179610081566,189.8974837429581
14:00,14:10,228.49271169882743,227.04245581332768,206.1924012398385,206.99166419210485,178.22381711489396,188.37497012894283,195.74327685184923,204.36895449422673,199.13362334144253,149.2630576307363
14:10,14:20,202.5207982321378,179.29467571545555,231.7712278718267,238.9839999126257,212.89476843737907,172.5757886991927,210.03621939837532,159.8279002384015,196.50136667150568,219.04229187974067
14:20,14:30,190.62853633283933,160.18321133381278,180.240261178179,227.12222240579263,164.53327327481622,167.06070516182433,195.35887499540456,222.17345434449012,224.9445424077041,194.69285965565942
14:30,14:40,198.79537737127038,210.50199130294527,201.27795959218574,207.71177932691697,242.87302007715013,234.9394797784721,176.3200578400707,193.7703841635297,184.36315719560508,202.11101917740098
14:40,14:50,178.61761608906897,188.48756926901925,222.2158886002557,240.68887337146379,221.5212474745157,167.0552163493789,205.69037590971507,194.88611260695203,189.14454753375367,187.69305866484294
14:50,15:00,178.6426145654783,214.5557495916959,226.20319739861083,170.6805173856793,188.1100097427683,198.62220452491118,204.11664673531294,201.31158533692195,197.26369455304794,230.26498650404318
15:00,15:10,39.08585502212591,43.45880571399685,45.9922422660685,54.489397168148784,52.17687508464972,54.50621784966285,48.027196075101934,45.20969398960379,51.8507162814731,41.90779987820105
15:10,15:20,46.18762276237569,52.235127263518635,50.33457548905165,53.47095890504932,51.28634227948719,54.12018083697101,51.017062236917944,46.516894977312454,51.38023322951048,46.64177357612331
15:20,15:30,53.903728771702646,51.07450207319637,59.28702640991804,43.78094591102474,46.32989305916761,43.426280121984945,51.779126607904004,58.898192387131516,52.76373857372898,52.95139208285795
15:30,15:40,47.449124108686526,48.622443457204774,40.864658084814046,51.46826097695486,46.8623385765209,46.13880273186594,61.97721510027037,41.37815777160675,50.634271602035504,52.66098093971806
15:40,15:50,55.62508616055437,41.08977543414719,49.21267604693236,42.98320844380523,53.835951433020426,42.49552569925925,61.114068292021656,53.10429994705095,50.165873202855956,50.00531727246213
15:50,16:00,55.13047369653605,49.823384543052555,52.604356017009394,41.53647066158215,53.943276402999544,52.84120271467598,47.93373446211917,47.86884544166562,47.23641316337142,58.44462227223794
16:00,16:10,46.06856893522469,47.068271954852506,55.12796619591919,53.77273757093266,50.681158619606975,46.66725857260295,47.343204615331246,57.878292004709564,48.11835649919788,53.04655989410782
16:10,16:20,54.52671549101818,55.40734949391461,51.11321484234411,48.3804198857145,57.87593632221632,60.157177249033396,57.34496371926095,53.703725217914695,49.95363612807636,50.708564396494914
16:20,16:30,49.56649987339043,50.25298113555455,55.22672617347575,55.896203537396346,40.309111578851194,58.272856742003164,43.908025181815006,56.68458231279121,43.8674174970381,48.88651771904463
16:30,16:40,53.30018416778134,52.45976803694159,54.22714889086296,64.65575501292746,52.50886687268766,42.8850348786109,52.69439845713401,45.905706258868086,57.88979405516864,58.122793982072636
16:40,16:50,50.44609965419716,54.1045511735423,52.27151624337405,52.6923158158033,49.530894795843444,46.408735162247005,45.86301222324365,50.83841607643809,58.51203720642269,45.028339773869114
16:50,17:00,48.74779409340704,47.81124658470192,49.68609360117501,47.20601349898225,50.958832660845,45.20340062201501,53.81702579638973,48.23197028533946,41.20028006280173,48.900837908363336
17:00,17:10,46.92669060512736,42.28566934963364,47.62412997164129,52.004892560691964,50.631503793089635,47.78924482126137,57.06558834866812,48.24767332874708,43.68869235838918,50.124193863292085
17:10,17:20,45.835806643564595,49.87262831617386,43.97821167277349,48.083927167459855,47.36133549124804,50.929322586131946,49.281722876322036,55.67054551945181,47.08201908704906,50.91294015105279
17:20,17:30,59.68885088892414,33.910352513582396,49.34394227517792,49.45716016173705,57.90130336804938,44.678671255083835,45.35352498050877,53.95644442056549,52.00614090937469,48.703216337502624
17:30,17:40,93.20726234929327,97.99638032993394,96.9677527167358,98.43217537055003,92.58012622984107,104.93765472318722,98.32603852977522,106.65150022556776,99.27713423938054,115.6778125675207
17:40,17:50,95.68922062357481,82.51819386479022,93.04780797230862,113.17501472075762,96.25786198592252,103.12511920702296,108.69646222473737,83.54795331733374,102.81459680038111,94.90998980176026
17:50,18:00,99.01949239350851,116.91501031351679,90.66106364488294,100.861739936578,104.43945918570168,107.30966007530508,100.25006969031757,103.57826580275484,99.08638505178551,115.14449574483362
18:00,18:10,110.36574327626516,96.10244791095376,108.88859666765634,117.75076604498885,104.68038726061965,107.10961784145873,91.70921159814593,98.31588934487094,91.40433030435214,93.1417309396692
18:10,18:20,98.97970707530837,90.9842408630713,100.79616491316878,106.60000791911062,111.35698743732544,98.13539812296116,95.60236941964818,97.2366728619144,94.96002435820722,95.1877662240889
18:20,18:30,96.96074933246797,97.39774810381155,86.0728620238303,99.33893435086583,102.84750749237533,100.58217905252158,89.25370224373506,97.55253253613519,90.79650663068645,100.49670885559345
18:30,18:40,117.90972370049525,98.76601439756469,112.93635311297717,117.0726176580655,118.09829123135233,109.51760562128243,96.27336154472476,116.40631280040955,96.31316136925622,82.66870206234027
